Run #1	Run #1
Time (s)	Voltage (V)
2063.900	3.296
2063.950	3.296
2064.000	3.296
2064.050	3.296
2064.100	3.296
2064.150	3.301
2064.200	3.296
2064.250	3.296
2064.300	3.296
2064.350	3.296
2064.400	3.301
2064.450	3.296
2064.500	3.296
2064.550	3.296
2064.600	3.296
2064.650	3.296
2064.700	3.296
2064.750	3.296
2064.800	3.296
2064.850	3.296
2064.900	3.296
2064.950	3.296
2065.000	3.301
2065.050	3.296
2065.100	3.296
2065.150	3.301
2065.200	3.296
2065.250	3.296
2065.300	3.296
2065.350	3.296
2065.400	3.296
2065.450	3.296
2065.500	3.296
2065.550	3.296
2065.600	3.296
2065.650	3.301
2065.700	3.296
2065.750	3.301
2065.800	3.296
2065.850	3.301
2065.900	3.296
2065.950	3.296
2066.000	3.296
2066.050	3.296
2066.100	3.296
2066.150	3.296
2066.200	3.296
2066.250	3.296
2066.300	3.296
2066.350	3.296
2066.400	3.296
2066.450	3.296
2066.500	3.296
2066.550	3.296
2066.600	3.296
2066.650	3.296
2066.700	3.296
2066.750	3.301
2066.800	3.296
2066.850	3.296
2066.900	3.296
2066.950	3.301
2067.000	3.296
2067.050	3.296
2067.100	3.296
2067.150	3.296
2067.200	3.301
2067.250	3.296
2067.300	3.296
2067.350	3.296
2067.400	3.296
2067.450	3.301
2067.500	3.296
2067.550	3.296
2067.600	3.296
2067.650	3.301
2067.700	3.296
2067.750	3.296
2067.800	3.296
2067.850	3.301
2067.900	3.296
2067.950	3.301
2068.000	3.296
2068.050	3.301
2068.100	3.296
2068.150	3.301
2068.200	3.296
2068.250	3.296
2068.300	3.296
2068.350	3.296
2068.400	3.296
2068.450	3.301
2068.500	3.296
2068.550	3.296
2068.600	3.296
2068.650	3.296
2068.700	3.296
2068.750	3.301
2068.800	3.296
2068.850	3.296
2068.900	3.296
2068.950	3.296
2069.000	3.296
2069.050	3.296
2069.100	3.296
2069.150	3.301
2069.200	3.296
2069.250	3.296
2069.300	3.296
2069.350	3.301
2069.400	3.296
2069.450	3.296
2069.500	3.296
2069.550	3.296
2069.600	3.296
2069.650	3.296
2069.700	3.296
2069.750	3.296
2069.800	3.296
2069.850	3.296
2069.900	3.296
2069.950	3.301
2070.000	3.301
2070.050	3.296
2070.100	3.296
2070.150	3.296
2070.200	3.296
2070.250	3.301
2070.300	3.296
2070.350	3.301
2070.400	3.301
2070.450	3.296
2070.500	3.301
2070.550	3.301
2070.600	3.296
2070.650	3.296
2070.700	3.296
2070.750	3.296
2070.800	3.296
2070.850	3.296
2070.900	3.296
2070.950	3.301
2071.000	3.296
2071.050	3.296
2071.100	3.296
2071.150	3.296
2071.200	3.296
2071.250	3.296
2071.300	3.296
2071.350	3.296
2071.400	3.296
2071.450	3.296
2071.500	3.296
2071.550	3.301
2071.600	3.296
2071.650	3.296
2071.700	3.296
2071.750	3.301
2071.800	3.296
2071.850	3.296
2071.900	3.296
2071.950	3.296
2072.000	3.296
2072.050	3.301
2072.100	3.296
2072.150	3.296
2072.200	3.296
2072.250	3.296
2072.300	3.296
2072.350	3.301
2072.400	3.296
2072.450	3.301
2072.500	3.296
2072.550	3.296
2072.600	3.296
2072.650	3.301
2072.700	3.296
2072.750	3.301
2072.800	3.296
2072.850	3.301
2072.900	3.296
2072.950	3.296
2073.000	3.296
2073.050	3.296
2073.100	3.296
2073.150	3.296
2073.200	3.301
2073.250	3.296
2073.300	3.296
2073.350	3.301
2073.400	3.296
2073.450	3.301
2073.500	3.296
2073.550	3.301
2073.600	3.296
2073.650	3.296
2073.700	3.296
2073.750	3.296
2073.800	3.296
2073.850	3.296
2073.900	3.296
2073.950	3.301
2074.000	3.296
2074.050	3.301
2074.100	3.296
2074.150	3.301
2074.200	3.296
2074.250	3.301
2074.300	3.296
2074.350	3.296
2074.400	3.296
2074.450	3.296
2074.500	3.301
2074.550	3.301
2074.600	3.296
2074.650	3.301
2074.700	3.296
2074.750	3.301
2074.800	3.296
2074.850	3.301
2074.900	3.301
2074.950	3.296
2075.000	3.296
2075.050	3.296
2075.100	3.296
2075.150	3.296
2075.200	3.296
2075.250	3.301
2075.300	3.296
2075.350	3.301
2075.400	3.296
2075.450	3.301
2075.500	3.296
2075.550	3.301
2075.600	3.296
2075.650	3.301
2075.700	3.296
2075.750	3.296
2075.800	3.296
2075.850	3.301
2075.900	3.296
2075.950	3.301
2076.000	3.296
2076.050	3.301
2076.100	3.296
2076.150	3.301
2076.200	3.296
2076.250	3.301
2076.300	3.296
2076.350	3.296
2076.400	3.296
2076.450	3.301
2076.500	3.296
2076.550	3.301
2076.600	3.296
2076.650	3.296
2076.700	3.296
2076.750	3.296
2076.800	3.296
2076.850	3.296
2076.900	3.296
2076.950	3.301
2077.000	3.296
2077.050	3.301
2077.100	3.296
2077.150	3.301
2077.200	3.296
2077.250	3.296
2077.300	3.296
2077.350	3.296
2077.400	3.296
2077.450	3.296
2077.500	3.296
2077.550	3.301
2077.600	3.296
2077.650	3.301
2077.700	3.296
2077.750	3.296
2077.800	3.296
2077.850	3.301
2077.900	3.296
2077.950	3.296
2078.000	3.296
2078.050	3.301
2078.100	3.296
2078.150	3.296
2078.200	3.296
2078.250	3.301
2078.300	3.296
2078.350	3.296
2078.400	3.296
2078.450	3.301
2078.500	3.296
2078.550	3.301
2078.600	3.296
2078.650	3.296
2078.700	3.296
2078.750	3.296
2078.800	3.296
2078.850	3.301
2078.900	3.296
2078.950	3.296
2079.000	3.296
2079.050	3.301
2079.100	3.296
2079.150	3.296
2079.200	3.296
2079.250	3.296
2079.300	3.296
2079.350	3.296
2079.400	3.296
2079.450	3.301
2079.500	3.296
2079.550	3.301
2079.600	3.296
2079.650	3.301
2079.700	3.296
2079.750	3.296
2079.800	3.296
2079.850	3.296
2079.900	3.296
2079.950	3.296
2080.000	3.296
2080.050	3.301
2080.100	3.296
2080.150	3.296
2080.200	3.296
2080.250	3.301
2080.300	3.296
2080.350	3.296
2080.400	3.296
2080.450	3.301
2080.500	3.296
2080.550	3.301
2080.600	3.296
2080.650	3.301
2080.700	3.296
2080.750	3.296
2080.800	3.296
2080.850	3.301
2080.900	3.296
2080.950	3.301
2081.000	3.296
2081.050	3.301
2081.100	3.296
2081.150	3.301
2081.200	3.296
2081.250	3.301
2081.300	3.301
2081.350	3.301
2081.400	3.296
2081.450	3.296
2081.500	3.296
2081.550	3.301
2081.600	3.296
2081.650	3.301
2081.700	3.296
2081.750	3.296
2081.800	3.296
2081.850	3.296
2081.900	3.296
2081.950	3.301
2082.000	3.296
2082.050	3.296
2082.100	3.296
2082.150	3.301
2082.200	3.296
2082.250	3.301
2082.300	3.301
2082.350	3.301
2082.400	3.296
2082.450	3.301
2082.500	3.296
2082.550	3.296
2082.600	3.296
2082.650	3.301
2082.700	3.296
2082.750	3.296
2082.800	3.296
2082.850	3.301
2082.900	3.301
2082.950	3.301
2083.000	3.296
2083.050	3.301
2083.100	3.301
2083.150	3.301
2083.200	3.301
2083.250	3.296
2083.300	3.301
2083.350	3.301
2083.400	3.296
2083.450	3.301
2083.500	3.301
2083.550	3.301
2083.600	3.301
2083.650	3.301
2083.700	3.296
2083.750	3.301
2083.800	3.301
2083.850	3.301
2083.900	3.301
2083.950	3.296
2084.000	3.301
2084.050	3.296
2084.100	3.296
2084.150	3.301
2084.200	3.296
2084.250	3.301
2084.300	3.301
2084.350	3.301
2084.400	3.301
2084.450	3.301
2084.500	3.301
2084.550	3.301
2084.600	3.296
2084.650	3.301
2084.700	3.296
2084.750	3.301
2084.800	3.296
2084.850	3.296
2084.900	3.301
2084.950	3.296
2085.000	3.296
2085.050	3.301
2085.100	3.296
2085.150	3.301
2085.200	3.301
2085.250	3.301
2085.300	3.296
2085.350	3.301
2085.400	3.296
2085.450	3.301
2085.500	3.296
2085.550	3.296
2085.600	3.296
2085.650	3.301
2085.700	3.301
2085.750	3.301
2085.800	3.296
2085.850	3.301
2085.900	3.301
2085.950	3.301
2086.000	3.301
2086.050	3.301
2086.100	3.301
2086.150	3.301
2086.200	3.301
2086.250	3.301
2086.300	3.296
2086.350	3.301
2086.400	3.296
2086.450	3.301
2086.500	3.296
2086.550	3.301
2086.600	3.296
2086.650	3.301
2086.700	3.296
2086.750	3.301
2086.800	3.301
2086.850	3.301
2086.900	3.301
2086.950	3.301
2087.000	3.296
2087.050	3.301
2087.100	3.301
2087.150	3.301
2087.200	3.301
2087.250	3.301
2087.300	3.301
2087.350	3.301
2087.400	3.301
2087.450	3.301
2087.500	3.296
2087.550	3.301
2087.600	3.296
2087.650	3.301
2087.700	3.296
2087.750	3.301
2087.800	3.296
2087.850	3.296
2087.900	3.301
2087.950	3.301
2088.000	3.301
2088.050	3.301
2088.100	3.296
2088.150	3.301
2088.200	3.296
2088.250	3.301
2088.300	3.296
2088.350	3.301
2088.400	3.301
2088.450	3.301
2088.500	3.301
2088.550	3.301
2088.600	3.296
2088.650	3.301
2088.700	3.301
2088.750	3.301
2088.800	3.296
2088.850	3.301
2088.900	3.296
2088.950	3.301
2089.000	3.301
2089.050	3.301
2089.100	3.296
2089.150	3.296
2089.200	3.296
2089.250	3.301
2089.300	3.296
2089.350	3.301
2089.400	3.296
2089.450	3.301
2089.500	3.296
2089.550	3.301
2089.600	3.296
2089.650	3.301
2089.700	3.296
2089.750	3.301
2089.800	3.301
2089.850	3.301
2089.900	3.296
2089.950	3.301
2090.000	3.296
2090.050	3.296
2090.100	3.301
2090.150	3.301
2090.200	3.296
2090.250	3.301
2090.300	3.296
2090.350	3.301
2090.400	3.296
2090.450	3.301
2090.500	3.296
2090.550	3.301
2090.600	3.296
2090.650	3.301
2090.700	3.301
2090.750	3.296
2090.800	3.296
2090.850	3.301
2090.900	3.296
2090.950	3.301
2091.000	3.296
2091.050	3.301
2091.100	3.296
2091.150	3.301
2091.200	3.296
2091.250	3.301
2091.300	3.296
2091.350	3.301
2091.400	3.296
2091.450	3.296
2091.500	3.301
2091.550	3.296
2091.600	3.296
2091.650	3.296
2091.700	3.296
2091.750	3.301
2091.800	3.296
2091.850	3.296
2091.900	3.296
2091.950	3.296
2092.000	3.296
2092.050	3.301
2092.100	3.296
2092.150	3.301
2092.200	3.296
2092.250	3.301
2092.300	3.296
2092.350	3.301
2092.400	3.296
2092.450	3.301
2092.500	3.296
2092.550	3.296
2092.600	3.296
2092.650	3.301
2092.700	3.296
2092.750	3.301
2092.800	3.296
2092.850	3.296
2092.900	3.296
2092.950	3.296
2093.000	3.296
2093.050	3.296
2093.100	3.296
2093.150	3.301
2093.200	3.296
2093.250	3.296
2093.300	3.296
2093.350	3.301
2093.400	3.296
2093.450	3.301
2093.500	3.296
2093.550	3.301
2093.600	3.296
2093.650	3.296
2093.700	3.301
2093.750	3.301
2093.800	3.296
2093.850	3.301
2093.900	3.296
2093.950	3.301
2094.000	3.296
2094.050	3.301
2094.100	3.296
2094.150	3.296
2094.200	3.296
2094.250	3.301
2094.300	3.296
2094.350	3.301
2094.400	3.296
2094.450	3.296
2094.500	3.296
2094.550	3.301
2094.600	3.296
2094.650	3.301
2094.700	3.296
2094.750	3.301
2094.800	3.296
2094.850	3.296
2094.900	3.296
2094.950	3.301
2095.000	3.296
2095.050	3.296
2095.100	3.296
2095.150	3.301
2095.200	3.296
2095.250	3.296
2095.300	3.296
2095.350	3.301
2095.400	3.301
2095.450	3.296
2095.500	3.296
2095.550	3.296
2095.600	3.296
2095.650	3.301
2095.700	3.296
2095.750	3.301
2095.800	3.296
2095.850	3.301
2095.900	3.296
2095.950	3.301
2096.000	3.296
2096.050	3.296
2096.100	3.296
2096.150	3.301
2096.200	3.296
2096.250	3.301
2096.300	3.301
2096.350	3.301
2096.400	3.296
2096.450	3.296
2096.500	3.296
2096.550	3.301
2096.600	3.296
2096.650	3.296
2096.700	3.296
2096.750	3.296
2096.800	3.296
2096.850	3.301
2096.900	3.296
2096.950	3.301
2097.000	3.296
2097.050	3.301
2097.100	3.296
2097.150	3.301
2097.200	3.296
2097.250	3.301
2097.300	3.296
2097.350	3.296
2097.400	3.296
2097.450	3.301
2097.500	3.296
2097.550	3.296
2097.600	3.296
2097.650	3.301
2097.700	3.296
2097.750	3.301
2097.800	3.296
2097.850	3.301
2097.900	3.296
2097.950	3.296
2098.000	3.296
2098.050	3.301
2098.100	3.296
2098.150	3.296
2098.200	3.296
2098.250	3.301
2098.300	3.296
2098.350	3.301
2098.400	3.296
2098.450	3.296
2098.500	3.296
2098.550	3.301
2098.600	3.296
2098.650	3.301
2098.700	3.296
2098.750	3.301
2098.800	3.296
2098.850	3.296
2098.900	3.296
2098.950	3.301
2099.000	3.301
2099.050	3.301
2099.100	3.296
2099.150	3.296
2099.200	3.296
2099.250	3.296
2099.300	3.296
2099.350	3.301
2099.400	3.296
2099.450	3.296
2099.500	3.296
2099.550	3.296
2099.600	3.296
2099.650	3.301
2099.700	3.296
2099.750	3.296
2099.800	3.296
2099.850	3.301
2099.900	3.296
2099.950	3.301
2100.000	3.296
2100.050	3.301
2100.100	3.301
2100.150	3.296
2100.200	3.296
2100.250	3.296
2100.300	3.296
2100.350	3.296
2100.400	3.296
2100.450	3.301
2100.500	3.296
2100.550	3.296
2100.600	3.296
2100.650	3.296
2100.700	3.296
2100.750	3.296
2100.800	3.296
2100.850	3.296
2100.900	3.296
2100.950	3.296
2101.000	3.296
2101.050	3.301
2101.100	3.296
2101.150	3.301
2101.200	3.296
2101.250	3.301
2101.300	3.296
2101.350	3.296
2101.400	3.296
2101.450	3.296
2101.500	3.296
2101.550	3.296
2101.600	3.296
2101.650	3.301
2101.700	3.296
2101.750	3.296
2101.800	3.296
2101.850	3.301
2101.900	3.296
2101.950	3.301
2102.000	3.296
2102.050	3.301
2102.100	3.296
2102.150	3.301
2102.200	3.296
2102.250	3.301
2102.300	3.296
2102.350	3.301
2102.400	3.296
2102.450	3.301
2102.500	3.296
2102.550	3.296
2102.600	3.296
2102.650	3.296
2102.700	3.296
2102.750	3.296
2102.800	3.296
2102.850	3.296
2102.900	3.296
2102.950	3.296
2103.000	3.296
2103.050	3.301
2103.100	3.296
2103.150	3.296
2103.200	3.296
2103.250	3.301
2103.300	3.296
2103.350	3.296
2103.400	3.296
2103.450	3.296
2103.500	3.296
2103.550	3.296
2103.600	3.296
2103.650	3.296
2103.700	3.296
2103.750	3.296
2103.800	3.296
2103.850	3.296
2103.900	3.296
2103.950	3.296
2104.000	3.296
2104.050	3.296
2104.100	3.296
2104.150	3.296
2104.200	3.296
2104.250	3.296
2104.300	3.296
2104.350	3.296
2104.400	3.296
2104.450	3.301
2104.500	3.296
2104.550	3.301
2104.600	3.296
2104.650	3.296
2104.700	3.296
2104.750	3.296
2104.800	3.296
2104.850	3.296
2104.900	3.296
2104.950	3.296
2105.000	3.296
2105.050	3.296
2105.100	3.296
2105.150	3.296
2105.200	3.296
2105.250	3.296
2105.300	3.296
2105.350	3.296
2105.400	3.296
2105.450	3.296
2105.500	3.296
2105.550	3.301
2105.600	3.296
2105.650	3.296
2105.700	3.296
2105.750	3.296
2105.800	3.296
2105.850	3.296
2105.900	3.296
2105.950	3.296
2106.000	3.296
2106.050	3.296
2106.100	3.301
2106.150	3.296
2106.200	3.296
2106.250	3.296
2106.300	3.296
2106.350	3.301
2106.400	3.296
2106.450	3.296
2106.500	3.296
2106.550	3.296
2106.600	3.296
2106.650	3.296
2106.700	3.296
2106.750	3.296
2106.800	3.296
2106.850	3.296
2106.900	3.296
2106.950	3.296
2107.000	3.296
2107.050	3.296
2107.100	3.296
2107.150	3.301
2107.200	3.296
2107.250	3.296
2107.300	3.296
2107.350	3.296
2107.400	3.296
2107.450	3.296
2107.500	3.296
2107.550	3.296
2107.600	3.296
2107.650	3.296
2107.700	3.296
2107.750	3.301
2107.800	3.296
2107.850	3.301
2107.900	3.301
2107.950	3.296
2108.000	3.296
2108.050	3.296
2108.100	3.296
2108.150	3.296
2108.200	3.296
2108.250	3.301
2108.300	3.301
2108.350	3.296
2108.400	3.296
2108.450	3.296
2108.500	3.296
2108.550	3.296
2108.600	3.296
2108.650	3.296
2108.700	3.296
2108.750	3.296
2108.800	3.296
2108.850	3.301
2108.900	3.291
2108.950	3.296
2109.000	3.296
2109.050	3.296
2109.100	3.296
2109.150	3.296
2109.200	3.296
2109.250	3.296
2109.300	3.296
2109.350	3.301
2109.400	3.296
2109.450	3.301
2109.500	3.296
2109.550	3.296
2109.600	3.296
2109.650	3.296
2109.700	3.296
2109.750	3.301
2109.800	3.296
2109.850	3.296
2109.900	3.296
2109.950	3.296
2110.000	3.296
2110.050	3.301
2110.100	3.296
2110.150	3.296
2110.200	3.296
2110.250	3.296
2110.300	3.296
2110.350	3.296
2110.400	3.301
2110.450	3.301
2110.500	3.296
2110.550	3.296
2110.600	3.301
2110.650	3.296
2110.700	3.301
2110.750	3.301
2110.800	3.296
2110.850	3.296
2110.900	3.296
2110.950	3.301
2111.000	3.301
2111.050	3.301
2111.100	3.296
2111.150	3.301
2111.200	3.296
2111.250	3.296
2111.300	3.296
2111.350	3.301
2111.400	3.296
2111.450	3.296
2111.500	3.296
2111.550	3.301
2111.600	3.296
2111.650	3.301
2111.700	3.296
2111.750	3.301
2111.800	3.296
2111.850	3.296
2111.900	3.296
2111.950	3.301
2112.000	3.301
2112.050	3.296
2112.100	3.301
2112.150	3.296
2112.200	3.301
2112.250	3.301
2112.300	3.301
2112.350	3.296
2112.400	3.296
2112.450	3.296
2112.500	3.301
2112.550	3.296
2112.600	3.296
2112.650	3.296
2112.700	3.301
2112.750	3.301
2112.800	3.296
2112.850	3.296
2112.900	3.296
2112.950	3.296
2113.000	3.301
2113.050	3.296
2113.100	3.301
2113.150	3.296
2113.200	3.301
2113.250	3.296
2113.300	3.296
2113.350	3.301
2113.400	3.301
2113.450	3.301
2113.500	3.296
2113.550	3.301
2113.600	3.301
2113.650	3.296
2113.700	3.296
2113.750	3.301
2113.800	3.301
2113.850	3.296
2113.900	3.301
2113.950	3.301
2114.000	3.301
2114.050	3.296
2114.100	3.296
2114.150	3.301
2114.200	3.301
2114.250	3.301
2114.300	3.296
2114.350	3.296
2114.400	3.296
2114.450	3.296
2114.500	3.296
2114.550	3.301
2114.600	3.301
2114.650	3.296
2114.700	3.301
2114.750	3.296
2114.800	3.301
2114.850	3.296
2114.900	3.296
2114.950	3.296
2115.000	3.301
2115.050	3.296
2115.100	3.296
2115.150	3.296
2115.200	3.296
2115.250	3.296
2115.300	3.296
2115.350	3.301
2115.400	3.296
2115.450	3.296
2115.500	3.301
2115.550	3.301
2115.600	3.301
2115.650	3.301
2115.700	3.296
2115.750	3.296
2115.800	3.296
2115.850	3.296
2115.900	3.296
2115.950	3.301
2116.000	3.301
2116.050	3.301
2116.100	3.296
2116.150	3.301
2116.200	3.296
2116.250	3.301
2116.300	3.301
2116.350	3.296
2116.400	3.301
2116.450	3.301
2116.500	3.301
2116.550	3.301
2116.600	3.296
2116.650	3.301
2116.700	3.296
2116.750	3.301
2116.800	3.301
2116.850	3.296
2116.900	3.296
2116.950	3.301
2117.000	3.301
2117.050	3.296
2117.100	3.301
2117.150	3.301
2117.200	3.301
2117.250	3.301
2117.300	3.301
2117.350	3.296
2117.400	3.301
2117.450	3.296
2117.500	3.301
2117.550	3.296
2117.600	3.301
2117.650	3.301
2117.700	3.301
2117.750	3.301
2117.800	3.296
2117.850	3.301
2117.900	3.301
2117.950	3.301
2118.000	3.301
2118.050	3.296
2118.100	3.296
2118.150	3.296
2118.200	3.301
2118.250	3.301
2118.300	3.296
2118.350	3.296
2118.400	3.296
2118.450	3.301
2118.500	3.301
2118.550	3.296
2118.600	3.301
2118.650	3.301
2118.700	3.301
2118.750	3.301
2118.800	3.296
2118.850	3.296
2118.900	3.296
2118.950	3.301
2119.000	3.301
2119.050	3.296
2119.100	3.301
2119.150	3.301
2119.200	3.301
2119.250	3.301
2119.300	3.296
2119.350	3.301
2119.400	3.296
2119.450	3.301
2119.500	3.301
2119.550	3.301
2119.600	3.301
2119.650	3.296
2119.700	3.296
2119.750	3.296
2119.800	3.301
2119.850	3.296
2119.900	3.301
2119.950	3.296
2120.000	3.301
2120.050	3.301
2120.100	3.301
2120.150	3.296
2120.200	3.301
2120.250	3.301
2120.300	3.301
2120.350	3.301
2120.400	3.301
2120.450	3.296
2120.500	3.301
2120.550	3.296
2120.600	3.301
2120.650	3.296
2120.700	3.301
2120.750	3.296
2120.800	3.301
2120.850	3.301
2120.900	3.301
2120.950	3.296
2121.000	3.301
2121.050	3.301
2121.100	3.296
2121.150	3.296
2121.200	3.301
2121.250	3.301
2121.300	3.301
2121.350	3.301
2121.400	3.301
2121.450	3.296
2121.500	3.301
2121.550	3.296
2121.600	3.301
2121.650	3.301
2121.700	3.301
2121.750	3.296
2121.800	3.301
2121.850	3.296
2121.900	3.301
2121.950	3.301
2122.000	3.301
2122.050	3.296
2122.100	3.301
2122.150	3.301
2122.200	3.301
2122.250	3.301
2122.300	3.301
2122.350	3.296
2122.400	3.301
2122.450	3.301
2122.500	3.301
2122.550	3.296
2122.600	3.301
2122.650	3.296
2122.700	3.301
2122.750	3.301
2122.800	3.301
2122.850	3.301
2122.900	3.301
2122.950	3.301
2123.000	3.301
2123.050	3.296
2123.100	3.301
2123.150	3.296
2123.200	3.301
2123.250	3.296
2123.300	3.301
2123.350	3.301
2123.400	3.301
2123.450	3.301
2123.500	3.301
2123.550	3.296
2123.600	3.301
2123.650	3.301
2123.700	3.301
2123.750	3.301
2123.800	3.301
2123.850	3.301
2123.900	3.296
2123.950	3.301
2124.000	3.301
2124.050	3.301
2124.100	3.301
2124.150	3.296
2124.200	3.301
2124.250	3.296
2124.300	3.301
2124.350	3.296
2124.400	3.301
2124.450	3.296
2124.500	3.301
2124.550	3.301
2124.600	3.301
2124.650	3.301
2124.700	3.301
2124.750	3.296
2124.800	3.301
2124.850	3.296
2124.900	3.301
2124.950	3.296
2125.000	3.301
2125.050	3.296
2125.100	3.296
2125.150	3.301
2125.200	3.301
2125.250	3.301
2125.300	3.301
2125.350	3.301
2125.400	3.301
2125.450	3.296
2125.500	3.301
2125.550	3.296
2125.600	3.301
2125.650	3.296
2125.700	3.301
2125.750	3.296
2125.800	3.301
2125.850	3.296
2125.900	3.296
2125.950	3.301
2126.000	3.301
2126.050	3.301
2126.100	3.301
2126.150	3.301
2126.200	3.301
2126.250	3.301
2126.300	3.301
2126.350	3.296
2126.400	3.301
2126.450	3.301
2126.500	3.301
2126.550	3.301
2126.600	3.301
2126.650	3.296
2126.700	3.301
2126.750	3.301
2126.800	3.301
2126.850	3.296
2126.900	3.301
2126.950	3.301
2127.000	3.301
2127.050	3.296
2127.100	3.301
2127.150	3.301
2127.200	3.301
2127.250	3.296
2127.300	3.301
2127.350	3.301
2127.400	3.301
2127.450	3.301
2127.500	3.301
2127.550	3.296
2127.600	3.301
2127.650	3.301
2127.700	3.301
2127.750	3.296
2127.800	3.301
2127.850	3.301
2127.900	3.301
2127.950	3.301
2128.000	3.296
2128.050	3.301
2128.100	3.301
2128.150	3.301
2128.200	3.301
2128.250	3.296
2128.300	3.301
2128.350	3.296
2128.400	3.301
2128.450	3.301
2128.500	3.301
2128.550	3.301
2128.600	3.301
2128.650	3.301
2128.700	3.301
2128.750	3.301
2128.800	3.301
2128.850	3.296
2128.900	3.301
2128.950	3.301
2129.000	3.301
2129.050	3.301
2129.100	3.301
2129.150	3.296
2129.200	3.301
2129.250	3.301
2129.300	3.301
2129.350	3.301
2129.400	3.301
2129.450	3.301
2129.500	3.301
2129.550	3.296
2129.600	3.301
2129.650	3.301
2129.700	3.301
2129.750	3.301
2129.800	3.301
2129.850	3.296
2129.900	3.301
2129.950	3.296
2130.000	3.301
2130.050	3.296
2130.100	3.301
2130.150	3.296
2130.200	3.301
2130.250	3.296
2130.300	3.301
2130.350	3.296
2130.400	3.301
2130.450	3.301
2130.500	3.301
2130.550	3.296
2130.600	3.301
2130.650	3.296
2130.700	3.301
2130.750	3.296
2130.800	3.301
2130.850	3.301
2130.900	3.296
2130.950	3.296
2131.000	3.301
2131.050	3.296
2131.100	3.301
2131.150	3.301
2131.200	3.301
2131.250	3.296
2131.300	3.296
2131.350	3.296
2131.400	3.301
2131.450	3.296
2131.500	3.301
2131.550	3.301
2131.600	3.296
2131.650	3.296
2131.700	3.301
2131.750	3.296
2131.800	3.301
2131.850	3.296
2131.900	3.296
2131.950	3.296
2132.000	3.301
2132.050	3.296
2132.100	3.301
2132.150	3.296
2132.200	3.301
2132.250	3.296
2132.300	3.301
2132.350	3.296
2132.400	3.301
2132.450	3.296
2132.500	3.296
2132.550	3.301
2132.600	3.301
2132.650	3.296
2132.700	3.301
2132.750	3.296
2132.800	3.301
2132.850	3.296
2132.900	3.301
2132.950	3.296
2133.000	3.301
2133.050	3.301
2133.100	3.301
2133.150	3.296
2133.200	3.301
2133.250	3.296
2133.300	3.301
2133.350	3.301
2133.400	3.301
2133.450	3.301
2133.500	3.301
2133.550	3.296
2133.600	3.301
2133.650	3.296
2133.700	3.301
2133.750	3.296
2133.800	3.301
2133.850	3.301
2133.900	3.301
2133.950	3.296
2134.000	3.301
2134.050	3.301
2134.100	3.301
2134.150	3.296
2134.200	3.301
2134.250	3.301
2134.300	3.301
2134.350	3.301
2134.400	3.296
2134.450	3.301
2134.500	3.301
2134.550	3.301
2134.600	3.301
2134.650	3.301
2134.700	3.296
2134.750	3.296
2134.800	3.301
2134.850	3.301
2134.900	3.301
2134.950	3.301
2135.000	3.301
2135.050	3.301
2135.100	3.301
2135.150	3.301
2135.200	3.301
2135.250	3.301
2135.300	3.301
2135.350	3.301
2135.400	3.301
2135.450	3.301
2135.500	3.301
2135.550	3.301
2135.600	3.301
2135.650	3.301
2135.700	3.301
2135.750	3.301
2135.800	3.301
2135.850	3.301
2135.900	3.301
2135.950	3.301
2136.000	3.301
2136.050	3.301
2136.100	3.301
2136.150	3.301
2136.200	3.301
2136.250	3.301
2136.300	3.301
2136.350	3.301
2136.400	3.301
2136.450	3.296
2136.500	3.301
2136.550	3.301
2136.600	3.301
2136.650	3.301
2136.700	3.301
2136.750	3.301
2136.800	3.301
2136.850	3.301
2136.900	3.301
2136.950	3.296
2137.000	3.301
2137.050	3.301
2137.100	3.301
2137.150	3.301
2137.200	3.301
2137.250	3.301
2137.300	3.301
2137.350	3.301
2137.400	3.301
2137.450	3.301
2137.500	3.301
2137.550	3.301
2137.600	3.306
2137.650	3.296
2137.700	3.301
2137.750	3.301
2137.800	3.301
2137.850	3.301
2137.900	3.301
2137.950	3.301
2138.000	3.301
2138.050	3.296
2138.100	3.301
2138.150	3.301
2138.200	3.301
2138.250	3.301
2138.300	3.301
2138.350	3.301
2138.400	3.301
2138.450	3.301
2138.500	3.301
2138.550	3.301
2138.600	3.301
2138.650	3.301
2138.700	3.301
2138.750	3.301
2138.800	3.301
2138.850	3.301
2138.900	3.301
2138.950	3.301
2139.000	3.301
2139.050	3.296
2139.100	3.301
2139.150	3.301
2139.200	3.301
2139.250	3.301
2139.300	3.301
2139.350	3.301
2139.400	3.301
2139.450	3.301
2139.500	3.301
2139.550	3.296
2139.600	3.301
2139.650	3.296
2139.700	3.301
2139.750	3.301
2139.800	3.301
2139.850	3.301
2139.900	3.301
2139.950	3.301
2140.000	3.301
2140.050	3.301
2140.100	3.301
2140.150	3.301
2140.200	3.301
2140.250	3.301
2140.300	3.301
2140.350	3.301
2140.400	3.301
2140.450	3.301
2140.500	3.301
2140.550	3.301
2140.600	3.301
2140.650	3.296
2140.700	3.301
2140.750	3.296
2140.800	3.301
2140.850	3.301
2140.900	3.301
2140.950	3.301
2141.000	3.301
2141.050	3.301
2141.100	3.301
2141.150	3.301
2141.200	3.301
2141.250	3.301
2141.300	3.301
2141.350	3.301
2141.400	3.301
2141.450	3.301
